Country or Area,Year,City,City type,Reliability,Source Year,Value,Value Footnotes
Netherlands,2007,Leiden,Urban agglomeration,"Final figure, complete",2007,249480,
Netherlands,2007,Utrecht,City proper,"Final figure, complete",2007,288401,34
Netherlands,2007,Eindhoven,Urban agglomeration,"Final figure, complete",2007,322633,
Netherlands,2007,Utrecht,Urban agglomeration,"Final figure, complete",2007,423153,
Netherlands,2007,The Hague,City proper,"Final figure, complete",2007,473941,34
Netherlands,2007,Rotterdam,City proper,"Final figure, complete",2007,584058,34
Netherlands,2007,s-Gravenhage,Urban agglomeration,"Final figure, complete",2007,619414,
Netherlands,2007,AMSTERDAM,City proper,"Final figure, complete",2007,742884,34
Netherlands,2007,Rotterdam,Urban agglomeration,"Final figure, complete",2007,985950,
Netherlands,2007,AMSTERDAM,Urban agglomeration,"Final figure, complete",2007,1022487,
Netherlands,2006,Ede,City proper,"Final figure, complete",2006,107048,34
Netherlands,2006,Emmen,City proper,"Final figure, complete",2006,108589,34
Netherlands,2006,Zwolle,City proper,"Final figure, complete",2006,113078,34
Netherlands,2006,Zoetermeer,City proper,"Final figure, complete",2006,116979,34
Netherlands,2006,Leiden,City proper,"Final figure, complete",2006,118069,34
Netherlands,2006,Dordrecht,City proper,"Final figure, complete",2006,118821,34
Netherlands,2006,Maastricht,City proper,"Final figure, complete",2006,120175,34
Netherlands,2006,s-Hertogenbosch,City proper,"Final figure, complete",2006,134717,34
Netherlands,2006,Haarlemmermeer,City proper,"Final figure, complete",2006,135136,34
Netherlands,2006,Amersfoort,City proper,"Final figure, complete",2006,136999,34
Netherlands,2006,Geleen-Sittard,Urban agglomeration,"Final figure, complete",2006,140230,
Netherlands,2006,Zaanstad,City proper,"Final figure, complete",2006,140270,34
Netherlands,2006,Arnhem,City proper,"Final figure, complete",2006,142195,34
Netherlands,2006,Arnhem,Urban agglomeration,"Final figure, complete",2006,143697,
Netherlands,2006,Haarlem,City proper,"Final figure, complete",2006,147015,34
Netherlands,2006,Enschede,City proper,"Final figure, complete",2006,154377,34
Netherlands,2006,Apeldoorn,City proper,"Final figure, complete",2006,156051,34
Netherlands,2006,Nijmegen,City proper,"Final figure, complete",2006,159522,34
Netherlands,2006,s-Hertogenbosch,Urban agglomeration,"Final figure, complete",2006,159952,
Netherlands,2006,Amersfoort,Urban agglomeration,"Final figure, complete",2006,165888,
Netherlands,2006,Breda,City proper,"Final figure, complete",2006,169709,34
Netherlands,2006,Almere,City proper,"Final figure, complete",2006,178466,34
Netherlands,2006,Groningen,City proper,"Final figure, complete",2006,180729,34
Netherlands,2006,Haarlem,Urban agglomeration,"Final figure, complete",2006,189639,
Netherlands,2006,Groningen,Urban agglomeration,"Final figure, complete",2006,199836,
Netherlands,2006,Tilburg,City proper,"Final figure, complete",2006,200380,34
Netherlands,2006,Eindhoven,City proper,"Final figure, complete",2006,209172,34
Netherlands,2006,Heerlen-Kerkrade,Urban agglomeration,"Final figure, complete",2006,209634,
Netherlands,2006,Tilburg,Urban agglomeration,"Final figure, complete",2006,222526,
Netherlands,2006,Dordrecht,Urban agglomeration,"Final figure, complete",2006,245482,
Netherlands,2006,Leiden,Urban agglomeration,"Final figure, complete",2006,249769,
Netherlands,2006,Utrecht,City proper,"Final figure, complete",2006,280949,34
Netherlands,2006,Eindhoven,Urban agglomeration,"Final figure, complete",2006,322410,
Netherlands,2006,Utrecht,Urban agglomeration,"Final figure, complete",2006,416093,
Netherlands,2006,The Hague,City proper,"Final figure, complete",2006,475627,34
Netherlands,2006,Rotterdam,City proper,"Final figure, complete",2006,588697,34
Netherlands,2006,The Hague,Urban agglomeration,"Final figure, complete",2006,621512,
Netherlands,2006,AMSTERDAM,City proper,"Final figure, complete",2006,743079,34
Netherlands,2006,Rotterdam,Urban agglomeration,"Final figure, complete",2006,991578,
Netherlands,2006,AMSTERDAM,Urban agglomeration,"Final figure, complete",2006,1021254,
Netherlands,2005,Ede,City proper,"Final figure, complete",2005,106416,34
Netherlands,2005,Emmen,City proper,"Final figure, complete",2005,108617,34
Netherlands,2005,Zwolle,City proper,"Final figure, complete",2005,111900,34
Netherlands,2005,Zoetermeer,City proper,"Final figure, complete",2005,115792,34
Netherlands,2005,Leiden,City proper,"Final figure, complete",2005,118563,34
Netherlands,2005,Dordrecht,City proper,"Final figure, complete",2005,119263,34
Netherlands,2005,Maastricht,City proper,"Final figure, complete",2005,121456,34
Netherlands,2005,Maastricht,Urban agglomeration,"Final figure, complete",2005,121456,
Netherlands,2005,Haarlemmermeer,City proper,"Final figure, complete",2005,131816,34
Netherlands,2005,s-Hertogenbosch,City proper,"Final figure, complete",2005,133978,34
Netherlands,2005,Amersfoort,City proper,"Final figure, complete",2005,134906,34
Netherlands,2005,Zaanstad,City proper,"Final figure, complete",2005,139817,34
Netherlands,2005,Geleen-Sittard,Urban agglomeration,"Final figure, complete",2005,140847,
Netherlands,2005,Arnhem,City proper,"Final figure, complete",2005,141321,34
Netherlands,2005,Arnhem,Urban agglomeration,"Final figure, complete",2005,142834,
Netherlands,2005,Haarlem,City proper,"Final figure, complete",2005,146739,34
Netherlands,2005,Enschede,City proper,"Final figure, complete",2005,153679,34
Netherlands,2005,Apeldoorn,City proper,"Final figure, complete",2005,156064,34
Netherlands,2005,Nijmegen,City proper,"Final figure, complete",2005,158215,34
Netherlands,2005,Nijmegen,Urban agglomeration,"Final figure, complete",2005,158215,
Netherlands,2005,s-Hertogenbosch,Urban agglomeration,"Final figure, complete",2005,159217,
Netherlands,2005,Amersfoort,Urban agglomeration,"Final figure, complete",2005,163883,
Netherlands,2005,Breda,City proper,"Final figure, complete",2005,168054,34
Netherlands,2005,Almere,City proper,"Final figure, complete",2005,175007,34
Netherlands,2005,Groningen,City proper,"Final figure, complete",2005,180604,34
Netherlands,2005,Haarlem,Urban agglomeration,"Final figure, complete",2005,189388,
Netherlands,2005,Tilburg,City proper,"Final figure, complete",2005,199068,34
Netherlands,2005,Groningen,Urban agglomeration,"Final figure, complete",2005,199738,
Netherlands,2005,Eindhoven,City proper,"Final figure, complete",2005,208455,34
Netherlands,2005,Heerlen-Kerkrade,Urban agglomeration,"Final figure, complete",2005,211359,
Netherlands,2005,Tilburg,Urban agglomeration,"Final figure, complete",2005,221460,
Netherlands,2005,Dordrecht,Urban agglomeration,"Final figure, complete",2005,246318,
